Region,Departement,COM_ARRT_VILLE,COMMUNE,QUARTIER_VILLAGE_HAMEAU,CONCESSION,MENAGE,HOMMES,FEMMES,POPULATION
ZIGUINCHOR,ZIGUINCHOR,NIAGUIS,NIAGUIS,KAGUIL,20,20,77,69,146
ZIGUINCHOR,ZIGUINCHOR,NIAGUIS,NIAGUIS,KANTENE,690,800,2970,2796,5766
ZIGUINCHOR,ZIGUINCHOR,NIAGUIS,NIAGUIS,"KANTENE 2",158,162,573,501,1074
ZIGUINCHOR,ZIGUINCHOR,NIAGUIS,NIAGUIS,"MANDINA THIERNO",40,41,137,120,257
ZIGUINCHOR,ZIGUINCHOR,NIASSIA,ENAMPORE,"BADIATE GRAND",61,66,172,155,327
ZIGUINCHOR,ZIGUINCHOR,NIASSIA,ENAMPORE,"BADIATE SOUGHERE (BADIA)",14,18,58,46,104
ZIGUINCHOR,ZIGUINCHOR,NIASSIA,ENAMPORE,BANDIALE,48,59,95,101,196
ZIGUINCHOR,ZIGUINCHOR,NIASSIA,ENAMPORE,BRIN,119,120,230,227,457
ZIGUINCHOR,ZIGUINCHOR,NIASSIA,ENAMPORE,DJIBONKER,35,36,73,73,146
ZIGUINCHOR,ZIGUINCHOR,NIASSIA,ENAMPORE,"DJIBONKER ERING",79,85,269,238,507
ZIGUINCHOR,ZIGUINCHOR,NIASSIA,ENAMPORE,ENAMPORE,113,141,315,314,629
ZIGUINCHOR,ZIGUINCHOR,NIASSIA,ENAMPORE,"H1 SOUCOUTA",10,11,29,24,53
ZIGUINCHOR,ZIGUINCHOR,NIASSIA,ENAMPORE,ESSYL,65,70,158,134,292
ZIGUINCHOR,ZIGUINCHOR,NIASSIA,ENAMPORE,ETAMA,20,25,43,46,89
ZIGUINCHOR,ZIGUINCHOR,NIASSIA,ENAMPORE,KAMOBEUL,111,120,318,292,610
ZIGUINCHOR,ZIGUINCHOR,NIASSIA,ENAMPORE,"KAMOBEUL MANJACK",21,21,65,80,145
ZIGUINCHOR,ZIGUINCHOR,NIASSIA,ENAMPORE,"MEDINA (BOUDIALABOU)",59,59,175,144,319
ZIGUINCHOR,ZIGUINCHOR,NIASSIA,ENAMPORE,"H2 BADIONKOTO",4,4,9,14,23
ZIGUINCHOR,ZIGUINCHOR,NIASSIA,ENAMPORE,"SELEKY BAHIMBANE",45,49,84,81,165
ZIGUINCHOR,ZIGUINCHOR,NIASSIA,ENAMPORE,"SELEKY EBOHA",38,41,84,99,183
ZIGUINCHOR,ZIGUINCHOR,NIASSIA,ENAMPORE,"SELEKY KAHINDOUA",30,35,76,54,130
ZIGUINCHOR,ZIGUINCHOR,NIASSIA,ENAMPORE,"SELEKY DIOULOUGHENE",36,41,66,60,126
ZIGUINCHOR,ZIGUINCHOR,NIASSIA,ENAMPORE,"SELEKY DIOULOULOU",13,13,20,24,44
ZIGUINCHOR,ZIGUINCHOR,NIASSIA,ENAMPORE,"BANKOU WOULING",16,17,65,42,107
ZIGUINCHOR,ZIGUINCHOR,NIASSIA,ENAMPORE,BATIGHERE,6,8,15,5,20
ZIGUINCHOR,ZIGUINCHOR,NIASSIA,ENAMPORE,"DJIBONKER MANJACK",1,1,1,3,4
ZIGUINCHOR,ZIGUINCHOR,NIASSIA,ENAMPORE,MAMATORO,44,44,110,91,201
ZIGUINCHOR,ZIGUINCHOR,NIASSIA,NIASSIA,BACOUNOUM,42,43,108,110,218
ZIGUINCHOR,ZIGUINCHOR,NIASSIA,NIASSIA,BAFICAN,40,40,95,86,181
ZIGUINCHOR,ZIGUINCHOR,NIASSIA,NIASSIA,BAGAME,1,1,6,5,11
ZIGUINCHOR,ZIGUINCHOR,NIASSIA,NIASSIA,BASSERE,15,16,37,39,76
ZIGUINCHOR,ZIGUINCHOR,NIASSIA,NIASSIA,"BOFFA BAYOTTE",17,17,73,62,135
ZIGUINCHOR,ZIGUINCHOR,NIASSIA,NIASSIA,"H1 BISSANOUME PEUL",34,35,94,75,169
ZIGUINCHOR,ZIGUINCHOR,NIASSIA,NIASSIA,BOUHOUYOU,15,15,31,35,66
ZIGUINCHOR,ZIGUINCHOR,NIASSIA,NIASSIA,DARSALAM,71,80,295,272,567
ZIGUINCHOR,ZIGUINCHOR,NIASSIA,NIASSIA,DIALANG,48,50,119,138,257
ZIGUINCHOR,ZIGUINCHOR,NIASSIA,NIASSIA,DIOHER,61,62,122,133,255
ZIGUINCHOR,ZIGUINCHOR,NIASSIA,NIASSIA,EDIOUMA,21,24,46,39,85
ZIGUINCHOR,ZIGUINCHOR,NIASSIA,NIASSIA,ETAFOUNE,17,17,37,38,75
ZIGUINCHOR,ZIGUINCHOR,NIASSIA,NIASSIA,ETOME,40,41,107,132,239
ZIGUINCHOR,ZIGUINCHOR,NIASSIA,NIASSIA,KAGUITTE,249,258,832,695,1527
ZIGUINCHOR,ZIGUINCHOR,NIASSIA,NIASSIA,KAILOU,50,52,106,125,231
ZIGUINCHOR,ZIGUINCHOR,NIASSIA,NIASSIA,KALEANE,50,50,145,144,289
ZIGUINCHOR,ZIGUINCHOR,NIASSIA,NIASSIA,"H1 PONT DE NIAMBALANG",8,8,30,9,39
ZIGUINCHOR,ZIGUINCHOR,NIASSIA,NIASSIA,"KASSOU SENEGAL",20,22,73,73,146
ZIGUINCHOR,ZIGUINCHOR,NIASSIA,NIASSIA,KASSOULOU,25,26,60,69,129
ZIGUINCHOR,ZIGUINCHOR,NIASSIA,NIASSIA,KATOURE,27,27,62,53,115
ZIGUINCHOR,ZIGUINCHOR,NIASSIA,NIASSIA,KADIENE,14,14,30,28,58
ZIGUINCHOR,ZIGUINCHOR,NIASSIA,NIASSIA,KOURING,16,19,31,25,56
ZIGUINCHOR,ZIGUINCHOR,NIASSIA,NIASSIA,NYASSIA,48,59,196,158,354
ZIGUINCHOR,ZIGUINCHOR,NIASSIA,NIASSIA,"H1 ETOME",2,2,6,6,12
ZIGUINCHOR,ZIGUINCHOR,NIASSIA,NIASSIA,TOUBACOUTA,41,44,191,188,379
